Unnamed: 0,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
7852,194f1ad7-43bf-4cdd-a01b-e6947df47403,like,22/11/20 18:53,GIF,tennis,positive,50,1.0,0.0,0.3612,0.3612,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7853,194f1ad7-43bf-4cdd-a01b-e6947df47403,disgust,23/6/20 11:23,GIF,tennis,negative,0,0.0,1.0,-0.5994,-0.5994,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7854,194f1ad7-43bf-4cdd-a01b-e6947df47403,indifferent,12/10/20 12:08,GIF,tennis,neutral,20,0.0,1.0,-0.2023,-0.2023,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,11.0
7855,194f1ad7-43bf-4cdd-a01b-e6947df47403,hate,9/2/21 19:33,GIF,tennis,negative,5,0.0,1.0,-0.5719,-0.5719,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7856,85e013ce-3474-4c9a-a4ea-7b726a29baae,worried,1/11/20 13:30,GIF,animals,negative,12,0.0,1.0,-0.296,-0.296,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7857,85e013ce-3474-4c9a-a4ea-7b726a29baae,worried,19/10/20 12:00,GIF,animals,negative,12,0.0,1.0,-0.296,-0.296,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7858,85e013ce-3474-4c9a-a4ea-7b726a29baae,dislike,14/4/21 19:39,GIF,animals,negative,10,0.0,1.0,-0.3818,-0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7859,85e013ce-3474-4c9a-a4ea-7b726a29baae,adore,14/1/21 14:15,GIF,animals,positive,72,1.0,0.0,0.5574,0.5574,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,5.0
7860,85e013ce-3474-4c9a-a4ea-7b726a29baae,adore,1/3/21 23:32,GIF,animals,positive,72,1.0,0.0,0.5574,0.5574,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,5.0
7861,85e013ce-3474-4c9a-a4ea-7b726a29baae,peeking,6/6/21 20:05,GIF,animals,neutral,35,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7862,85e013ce-3474-4c9a-a4ea-7b726a29baae,like,11/9/20 22:16,GIF,animals,positive,50,1.0,0.0,0.3612,0.3612,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7863,85e013ce-3474-4c9a-a4ea-7b726a29baae,scared,17/10/20 23:12,GIF,animals,negative,15,0.0,1.0,-0.4404,-0.4404,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,6.0
7864,85e013ce-3474-4c9a-a4ea-7b726a29baae,cherish,13/5/21 12:59,GIF,animals,positive,70,1.0,0.0,0.3818,0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7865,85e013ce-3474-4c9a-a4ea-7b726a29baae,disgust,17/7/20 4:58,GIF,animals,negative,0,0.0,1.0,-0.5994,-0.5994,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7866,85e013ce-3474-4c9a-a4ea-7b726a29baae,hate,6/12/20 3:13,GIF,animals,negative,5,0.0,1.0,-0.5719,-0.5719,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7867,212b7926-c743-45d9-85f2-63e0e8f85208,indifferent,3/4/21 16:37,photo,dogs,neutral,20,0.0,1.0,-0.2023,-0.2023,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,11.0
7868,212b7926-c743-45d9-85f2-63e0e8f85208,like,27/6/20 19:57,photo,dogs,positive,50,1.0,0.0,0.3612,0.3612,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7869,212b7926-c743-45d9-85f2-63e0e8f85208,scared,23/8/20 9:06,photo,dogs,negative,15,0.0,1.0,-0.4404,-0.4404,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,6.0
7870,212b7926-c743-45d9-85f2-63e0e8f85208,want,13/4/21 20:04,photo,dogs,positive,70,1.0,0.0,0.0772,0.0772,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7871,212b7926-c743-45d9-85f2-63e0e8f85208,heart,12/8/20 20:11,photo,dogs,positive,60,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,5.0
7872,212b7926-c743-45d9-85f2-63e0e8f85208,super love,20/7/20 1:23,photo,dogs,positive,75,1.0,0.0,0.8442,0.8442,2.0,0.0,0.8,2.0,0.0,2.0,1.5,0.0,4.5
7873,212b7926-c743-45d9-85f2-63e0e8f85208,scared,16/2/21 14:05,photo,dogs,negative,15,0.0,1.0,-0.4404,-0.4404,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,6.0
7874,cb14a57b-9a8e-4694-9516-5a7d2ec41438,heart,29/6/20 8:19,GIF,soccer,positive,60,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,5.0
7875,cb14a57b-9a8e-4694-9516-5a7d2ec41438,want,7/7/20 18:42,GIF,soccer,positive,70,1.0,0.0,0.0772,0.0772,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7876,cb14a57b-9a8e-4694-9516-5a7d2ec41438,like,12/2/21 10:02,GIF,soccer,positive,50,1.0,0.0,0.3612,0.3612,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7877,cb14a57b-9a8e-4694-9516-5a7d2ec41438,super love,30/9/20 23:19,GIF,soccer,positive,75,1.0,0.0,0.8442,0.8442,2.0,0.0,0.8,2.0,0.0,2.0,1.5,0.0,4.5
7878,cb14a57b-9a8e-4694-9516-5a7d2ec41438,intrigued,8/3/21 12:03,GIF,soccer,positive,45,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,9.0
7879,cb14a57b-9a8e-4694-9516-5a7d2ec41438,interested,8/6/21 2:46,GIF,soccer,positive,30,1.0,0.0,0.4019,0.4019,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,10.0
7880,cb14a57b-9a8e-4694-9516-5a7d2ec41438,dislike,25/1/21 21:20,GIF,soccer,negative,10,0.0,1.0,-0.3818,-0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7881,cb14a57b-9a8e-4694-9516-5a7d2ec41438,intrigued,12/5/21 18:45,GIF,soccer,positive,45,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,9.0
7882,cb14a57b-9a8e-4694-9516-5a7d2ec41438,interested,26/11/20 16:54,GIF,soccer,positive,30,1.0,0.0,0.4019,0.4019,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,10.0
7883,cb14a57b-9a8e-4694-9516-5a7d2ec41438,love,1/4/21 7:00,GIF,soccer,positive,65,1.0,0.0,0.6369,0.6369,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7884,cb14a57b-9a8e-4694-9516-5a7d2ec41438,scared,11/11/20 3:50,GIF,soccer,negative,15,0.0,1.0,-0.4404,-0.4404,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,6.0
7885,cb14a57b-9a8e-4694-9516-5a7d2ec41438,hate,18/12/20 19:32,GIF,soccer,negative,5,0.0,1.0,-0.5719,-0.5719,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7886,cb14a57b-9a8e-4694-9516-5a7d2ec41438,interested,17/10/20 23:45,GIF,soccer,positive,30,1.0,0.0,0.4019,0.4019,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,10.0
7887,cb14a57b-9a8e-4694-9516-5a7d2ec41438,hate,1/8/20 23:47,GIF,soccer,negative,5,0.0,1.0,-0.5719,-0.5719,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7888,f5d6cb3a-923b-45fb-857a-7250b679625e,intrigued,24/10/20 13:51,video,travel,positive,45,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,9.0
7889,f5d6cb3a-923b-45fb-857a-7250b679625e,cherish,13/11/20 16:42,video,travel,positive,70,1.0,0.0,0.3818,0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7890,f5d6cb3a-923b-45fb-857a-7250b679625e,intrigued,14/2/21 17:36,video,travel,positive,45,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,9.0
7891,9a5951a5-a36f-404e-a746-f6023c160fc0,interested,5/3/21 21:45,GIF,science,positive,30,1.0,0.0,0.4019,0.4019,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,10.0
7892,9a5951a5-a36f-404e-a746-f6023c160fc0,cherish,12/1/21 11:01,GIF,science,positive,70,1.0,0.0,0.3818,0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7893,9a5951a5-a36f-404e-a746-f6023c160fc0,disgust,13/10/20 1:06,GIF,science,negative,0,0.0,1.0,-0.5994,-0.5994,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7894,9a5951a5-a36f-404e-a746-f6023c160fc0,scared,17/8/20 22:16,GIF,science,negative,15,0.0,1.0,-0.4404,-0.4404,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,6.0
7895,9a5951a5-a36f-404e-a746-f6023c160fc0,intrigued,15/8/20 14:44,GIF,science,positive,45,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,9.0
7896,9a5951a5-a36f-404e-a746-f6023c160fc0,worried,27/7/20 1:10,GIF,science,negative,12,0.0,1.0,-0.296,-0.296,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7897,9a5951a5-a36f-404e-a746-f6023c160fc0,peeking,23/11/20 17:01,GIF,science,neutral,35,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7898,9a5951a5-a36f-404e-a746-f6023c160fc0,disgust,12/4/21 3:07,GIF,science,negative,0,0.0,1.0,-0.5994,-0.5994,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7899,9a5951a5-a36f-404e-a746-f6023c160fc0,peeking,6/11/20 1:55,GIF,science,neutral,35,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7900,9a5951a5-a36f-404e-a746-f6023c160fc0,adore,7/10/20 2:51,GIF,science,positive,72,1.0,0.0,0.5574,0.5574,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,5.0
7901,9a5951a5-a36f-404e-a746-f6023c160fc0,interested,13/5/21 13:00,GIF,science,positive,30,1.0,0.0,0.4019,0.4019,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,10.0
7902,9a5951a5-a36f-404e-a746-f6023c160fc0,interested,3/1/21 6:58,GIF,science,positive,30,1.0,0.0,0.4019,0.4019,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,10.0
7903,9a5951a5-a36f-404e-a746-f6023c160fc0,like,21/4/21 10:16,GIF,science,positive,50,1.0,0.0,0.3612,0.3612,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7904,9a5951a5-a36f-404e-a746-f6023c160fc0,disgust,8/1/21 5:02,GIF,science,negative,0,0.0,1.0,-0.5994,-0.5994,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7905,9a5951a5-a36f-404e-a746-f6023c160fc0,want,26/9/20 14:26,GIF,science,positive,70,1.0,0.0,0.0772,0.0772,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7906,9a5951a5-a36f-404e-a746-f6023c160fc0,intrigued,23/7/20 6:04,GIF,science,positive,45,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,9.0
7907,9a5951a5-a36f-404e-a746-f6023c160fc0,indifferent,12/3/21 18:57,GIF,science,neutral,20,0.0,1.0,-0.2023,-0.2023,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,11.0
7908,9a5951a5-a36f-404e-a746-f6023c160fc0,peeking,23/11/20 23:28,GIF,science,neutral,35,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7909,9a5951a5-a36f-404e-a746-f6023c160fc0,dislike,28/5/21 17:59,GIF,science,negative,10,0.0,1.0,-0.3818,-0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7910,9a5951a5-a36f-404e-a746-f6023c160fc0,want,3/9/20 23:56,GIF,science,positive,70,1.0,0.0,0.0772,0.0772,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7911,9a5951a5-a36f-404e-a746-f6023c160fc0,hate,5/7/20 17:10,GIF,science,negative,5,0.0,1.0,-0.5719,-0.5719,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7912,9a5951a5-a36f-404e-a746-f6023c160fc0,scared,2/9/20 16:14,GIF,science,negative,15,0.0,1.0,-0.4404,-0.4404,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,6.0
7913,9a5951a5-a36f-404e-a746-f6023c160fc0,want,18/9/20 1:03,GIF,science,positive,70,1.0,0.0,0.0772,0.0772,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7914,9a5951a5-a36f-404e-a746-f6023c160fc0,like,21/8/20 18:25,GIF,science,positive,50,1.0,0.0,0.3612,0.3612,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7915,9a5951a5-a36f-404e-a746-f6023c160fc0,peeking,20/7/20 23:03,GIF,science,neutral,35,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7916,9a5951a5-a36f-404e-a746-f6023c160fc0,cherish,26/6/20 19:43,GIF,science,positive,70,1.0,0.0,0.3818,0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7917,9a5951a5-a36f-404e-a746-f6023c160fc0,interested,30/9/20 12:18,GIF,science,positive,30,1.0,0.0,0.4019,0.4019,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,10.0
7918,9a5951a5-a36f-404e-a746-f6023c160fc0,peeking,21/11/20 2:03,GIF,science,neutral,35,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7919,9a5951a5-a36f-404e-a746-f6023c160fc0,intrigued,13/9/20 11:50,GIF,science,positive,45,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,9.0
7920,9a5951a5-a36f-404e-a746-f6023c160fc0,like,23/5/21 14:11,GIF,science,positive,50,1.0,0.0,0.3612,0.3612,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7921,9a5951a5-a36f-404e-a746-f6023c160fc0,like,2/6/21 11:07,GIF,science,positive,50,1.0,0.0,0.3612,0.3612,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7922,9a5951a5-a36f-404e-a746-f6023c160fc0,hate,30/8/20 19:19,GIF,science,negative,5,0.0,1.0,-0.5719,-0.5719,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7923,9a5951a5-a36f-404e-a746-f6023c160fc0,like,11/5/21 14:42,GIF,science,positive,50,1.0,0.0,0.3612,0.3612,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7924,9a5951a5-a36f-404e-a746-f6023c160fc0,peeking,13/6/21 13:25,GIF,science,neutral,35,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7925,9a5951a5-a36f-404e-a746-f6023c160fc0,dislike,10/5/21 1:41,GIF,science,negative,10,0.0,1.0,-0.3818,-0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7926,9a5951a5-a36f-404e-a746-f6023c160fc0,heart,18/4/21 17:08,GIF,science,positive,60,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,5.0
7927,9a5951a5-a36f-404e-a746-f6023c160fc0,adore,23/4/21 5:16,GIF,science,positive,72,1.0,0.0,0.5574,0.5574,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,5.0
7928,9a5951a5-a36f-404e-a746-f6023c160fc0,adore,4/1/21 9:20,GIF,science,positive,72,1.0,0.0,0.5574,0.5574,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,5.0
7929,9a5951a5-a36f-404e-a746-f6023c160fc0,dislike,2/4/21 15:45,GIF,science,negative,10,0.0,1.0,-0.3818,-0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7930,9a5951a5-a36f-404e-a746-f6023c160fc0,worried,6/1/21 1:32,GIF,science,negative,12,0.0,1.0,-0.296,-0.296,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7931,9a5951a5-a36f-404e-a746-f6023c160fc0,cherish,6/11/20 14:39,GIF,science,positive,70,1.0,0.0,0.3818,0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7932,9a5951a5-a36f-404e-a746-f6023c160fc0,super love,19/1/21 21:37,GIF,science,positive,75,1.0,0.0,0.8442,0.8442,2.0,0.0,0.8,2.0,0.0,2.0,1.5,0.0,4.5
7933,9a5951a5-a36f-404e-a746-f6023c160fc0,super love,15/6/21 20:47,GIF,science,positive,75,1.0,0.0,0.8442,0.8442,2.0,0.0,0.8,2.0,0.0,2.0,1.5,0.0,4.5
7934,9a5951a5-a36f-404e-a746-f6023c160fc0,heart,3/12/20 15:43,GIF,science,positive,60,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,5.0
7935,9a5951a5-a36f-404e-a746-f6023c160fc0,intrigued,2/12/20 9:03,GIF,science,positive,45,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,9.0
7936,9a5951a5-a36f-404e-a746-f6023c160fc0,indifferent,3/4/21 3:49,GIF,science,neutral,20,0.0,1.0,-0.2023,-0.2023,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,11.0
7937,9a5951a5-a36f-404e-a746-f6023c160fc0,super love,14/6/21 1:47,GIF,science,positive,75,1.0,0.0,0.8442,0.8442,2.0,0.0,0.8,2.0,0.0,2.0,1.5,0.0,4.5
7938,26ea4466-0d88-482a-afab-e502beb4a316,adore,27/9/20 22:56,video,fitness,positive,72,1.0,0.0,0.5574,0.5574,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,5.0
7939,26ea4466-0d88-482a-afab-e502beb4a316,dislike,5/12/20 2:24,video,fitness,negative,10,0.0,1.0,-0.3818,-0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7940,26ea4466-0d88-482a-afab-e502beb4a316,worried,23/2/21 15:32,video,fitness,negative,12,0.0,1.0,-0.296,-0.296,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7941,26ea4466-0d88-482a-afab-e502beb4a316,peeking,23/11/20 10:38,video,fitness,neutral,35,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7942,26ea4466-0d88-482a-afab-e502beb4a316,peeking,30/11/20 19:53,video,fitness,neutral,35,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7943,26ea4466-0d88-482a-afab-e502beb4a316,interested,30/8/20 23:41,video,fitness,positive,30,1.0,0.0,0.4019,0.4019,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,10.0
7944,26ea4466-0d88-482a-afab-e502beb4a316,scared,21/7/20 1:55,video,fitness,negative,15,0.0,1.0,-0.4404,-0.4404,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,6.0
7945,26ea4466-0d88-482a-afab-e502beb4a316,super love,12/6/21 9:52,video,fitness,positive,75,1.0,0.0,0.8442,0.8442,2.0,0.0,0.8,2.0,0.0,2.0,1.5,0.0,4.5
7946,26ea4466-0d88-482a-afab-e502beb4a316,cherish,26/11/20 4:41,video,fitness,positive,70,1.0,0.0,0.3818,0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7947,26ea4466-0d88-482a-afab-e502beb4a316,indifferent,18/6/20 22:04,video,fitness,neutral,20,0.0,1.0,-0.2023,-0.2023,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,11.0
7948,26ea4466-0d88-482a-afab-e502beb4a316,worried,23/8/20 23:01,video,fitness,negative,12,0.0,1.0,-0.296,-0.296,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7949,26ea4466-0d88-482a-afab-e502beb4a316,worried,16/8/20 11:21,video,fitness,negative,12,0.0,1.0,-0.296,-0.296,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7950,26ea4466-0d88-482a-afab-e502beb4a316,dislike,9/10/20 8:25,video,fitness,negative,10,0.0,1.0,-0.3818,-0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7951,26ea4466-0d88-482a-afab-e502beb4a316,scared,4/5/21 0:34,video,fitness,negative,15,0.0,1.0,-0.4404,-0.4404,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,6.0
7952,26ea4466-0d88-482a-afab-e502beb4a316,disgust,21/8/20 15:44,video,fitness,negative,0,0.0,1.0,-0.5994,-0.5994,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7953,26ea4466-0d88-482a-afab-e502beb4a316,peeking,25/10/20 20:12,video,fitness,neutral,35,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7954,26ea4466-0d88-482a-afab-e502beb4a316,love,24/11/20 14:25,video,fitness,positive,65,1.0,0.0,0.6369,0.6369,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7955,26ea4466-0d88-482a-afab-e502beb4a316,dislike,1/11/20 23:15,video,fitness,negative,10,0.0,1.0,-0.3818,-0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7956,26ea4466-0d88-482a-afab-e502beb4a316,intrigued,1/4/21 23:43,video,fitness,positive,45,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,9.0
7957,26ea4466-0d88-482a-afab-e502beb4a316,hate,17/12/20 5:55,video,fitness,negative,5,0.0,1.0,-0.5719,-0.5719,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7958,26ea4466-0d88-482a-afab-e502beb4a316,dislike,3/8/20 19:50,video,fitness,negative,10,0.0,1.0,-0.3818,-0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7959,26ea4466-0d88-482a-afab-e502beb4a316,disgust,4/10/20 22:32,video,fitness,negative,0,0.0,1.0,-0.5994,-0.5994,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7960,26ea4466-0d88-482a-afab-e502beb4a316,worried,18/10/20 5:02,video,fitness,negative,12,0.0,1.0,-0.296,-0.296,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7961,26ea4466-0d88-482a-afab-e502beb4a316,heart,10/6/21 23:46,video,fitness,positive,60,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,5.0
7962,26ea4466-0d88-482a-afab-e502beb4a316,hate,12/1/21 7:27,video,fitness,negative,5,0.0,1.0,-0.5719,-0.5719,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7963,26ea4466-0d88-482a-afab-e502beb4a316,indifferent,8/7/20 4:46,video,fitness,neutral,20,0.0,1.0,-0.2023,-0.2023,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,11.0
7964,26ea4466-0d88-482a-afab-e502beb4a316,like,21/3/21 10:39,video,fitness,positive,50,1.0,0.0,0.3612,0.3612,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7965,26ea4466-0d88-482a-afab-e502beb4a316,intrigued,25/12/20 2:35,video,fitness,positive,45,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,9.0
7966,26ea4466-0d88-482a-afab-e502beb4a316,worried,24/7/20 8:27,video,fitness,negative,12,0.0,1.0,-0.296,-0.296,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7967,26ea4466-0d88-482a-afab-e502beb4a316,super love,2/4/21 21:12,video,fitness,positive,75,1.0,0.0,0.8442,0.8442,2.0,0.0,0.8,2.0,0.0,2.0,1.5,0.0,4.5
7968,26ea4466-0d88-482a-afab-e502beb4a316,worried,24/3/21 1:38,video,fitness,negative,12,0.0,1.0,-0.296,-0.296,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7969,26ea4466-0d88-482a-afab-e502beb4a316,love,18/2/21 10:42,video,fitness,positive,65,1.0,0.0,0.6369,0.6369,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7970,26ea4466-0d88-482a-afab-e502beb4a316,like,11/4/21 7:36,video,fitness,positive,50,1.0,0.0,0.3612,0.3612,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7971,26ea4466-0d88-482a-afab-e502beb4a316,dislike,28/4/21 13:08,video,fitness,negative,10,0.0,1.0,-0.3818,-0.3818,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7972,26ea4466-0d88-482a-afab-e502beb4a316,interested,8/1/21 20:26,video,fitness,positive,30,1.0,0.0,0.4019,0.4019,1.0,100.0,40.400000000000006,1.0,1.0,1.0,4.0,0.0,10.0
7973,26ea4466-0d88-482a-afab-e502beb4a316,love,5/4/21 17:39,video,fitness,positive,65,1.0,0.0,0.6369,0.6369,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,4.0
7974,26ea4466-0d88-482a-afab-e502beb4a316,scared,12/11/20 19:48,video,fitness,negative,15,0.0,1.0,-0.4404,-0.4404,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.0,6.0
7975,26ea4466-0d88-482a-afab-e502beb4a316,disgust,19/7/20 12:18,video,fitness,negative,0,0.0,1.0,-0.5994,-0.5994,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7976,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,intrigued,1/7/20 3:26,audio,tennis,positive,45,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,9.0
7977,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,disgust,17/2/21 9:22,audio,tennis,negative,0,0.0,1.0,-0.5994,-0.5994,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
7978,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,disgust,25/3/21 22:13,audio,tennis,negative,0,0.0,1.0,-0.5994,-0.5994,1.0,0.0,0.4,1.0,0.0,1.0,2.0,0.0,7.0
